,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
261550,261550,Mount & Blade II: Bannerlord,TaleWorlds Entertainment,TaleWorlds Entertainment,,117702,17778,0,"5,000,000 .. 10,000,000",3536,1110,2900,1263,4999,4999,0,11274
438100,438100,VRChat,VRChat Inc.,VRChat Inc.,,62836,6458,0,"5,000,000 .. 10,000,000",2459,1008,61,1284,0,0,0,11680
648800,648800,Raft,Redbeet Interactive,Axolot Games,,67894,7070,0,"5,000,000 .. 10,000,000",1047,256,575,319,1999,1999,0,11198
813820,813820,Realm Royale,Heroic Leap Games,Hi-Rez Studios,,31968,11770,0,"5,000,000 .. 10,000,000",451,1,150,1,0,0,0,1259
739630,739630,Phasmophobia,Kinetic Games,Kinetic Games,,82430,2622,0,"5,000,000 .. 10,000,000",712,488,565,367,1399,1399,0,65963
387990,387990,Scrap Mechanic,Axolot Games,Axolot Games,,53192,5066,0,"5,000,000 .. 10,000,000",2800,167,746,193,1999,1999,0,2769
844870,844870,KurtzPel,KOG,KOG,,18809,11363,0,"5,000,000 .. 10,000,000",242,42,98,48,0,0,0,576
251570,251570,7 Days to Die,The Fun Pimps,The Fun Pimps Entertainment LLC,,120017,20971,0,"2,000,000 .. 5,000,000",3446,341,1340,364,2499,2499,0,27793
302830,302830,BLOCKADE 3D,Novalink,Novalink,,15882,11739,0,"2,000,000 .. 5,000,000",305,0,66,0,0,0,0,38
355840,355840,Survarium,Vostok Games,Vostok Games,,12480,10767,0,"2,000,000 .. 5,000,000",296,339,42,339,0,0,0,462
766570,766570,Russian Fishing 4,Russian Fishing,Russian Fishing,,9626,3519,0,"2,000,000 .. 5,000,000",1303,0,49,0,0,0,0,4932
611500,611500,Quake Champions,id Software,Bethesda Softworks,,21794,8702,0,"2,000,000 .. 5,000,000",224,32,74,32,0,0,0,915
838350,838350,太吾绘卷 The Scroll Of Taiwu,ConchShip Games,ConchShip Games,,27258,4214,0,"1,000,000 .. 2,000,000",4343,798,1612,798,1999,1999,0,1542
513710,513710,SCUM,Gamepires,Gamepires,,29264,12600,0,"1,000,000 .. 2,000,000",1568,731,743,1032,2999,2999,0,5185
284160,284160,BeamNG.drive,BeamNG,BeamNG,,48373,2265,0,"1,000,000 .. 2,000,000",2730,219,739,218,2499,2499,0,5407
1086940,1086940,Baldur's Gate 3,Larian Studios,Larian Studios,,21829,3191,0,"1,000,000 .. 2,000,000",667,181,630,176,5999,5999,0,8809
508440,508440,Totally Accurate Battle Simulator,Landfall,Landfall,,40771,945,0,"1,000,000 .. 2,000,000",663,0,390,0,1499,1499,0,1423
308600,308600,Geneshift,Ben Johnson (bencelot),Nik Nak Studios,,1530,367,0,"1,000,000 .. 2,000,000",827,0,321,0,1499,1499,0,79
809960,809960,Radical Heights,Boss Key Productions,Boss Key Productions,,6087,4048,0,"1,000,000 .. 2,000,000",59,0,22,0,0,0,0,0
108600,108600,Project Zomboid,The Indie Stone,The Indie Stone,,27814,3398,0,"1,000,000 .. 2,000,000",1678,1661,550,2971,1499,1499,0,3793
714010,714010,Aim Lab,Statespace,Statespace,,13936,876,0,"1,000,000 .. 2,000,000",197,93,38,45,0,0,0,4346
834910,834910,ATLAS,"Grapeshot Games, Instinct Games",Grapeshot Games,,16468,19425,0,"1,000,000 .. 2,000,000",11282,0,7066,0,2999,2999,0,1959
558100,558100,Art of War: Red Tides,Game Science,Game Science,,5120,1356,0,"1,000,000 .. 2,000,000",496,0,66,0,0,0,0,13
696370,696370,BROKE PROTOCOL: Online City RPG,Cylinder Studios,Cylinder Studios,,1684,680,0,"1,000,000 .. 2,000,000",387,0,424,0,499,499,0,47
346330,346330,BrainBread 2,Reperio Studios,Reperio Studios,,2697,1138,0,"1,000,000 .. 2,000,000",136,0,111,0,0,0,0,23
1180380,1180380,Stay Out,Mobile Technologies LLC,Mobile Technologies LLC,,2983,3243,0,"1,000,000 .. 2,000,000",41,0,52,0,0,0,0,1480
471710,471710,Rec Room,Rec Room,Rec Room,,8110,685,0,"1,000,000 .. 2,000,000",146,969,89,969,0,0,0,612
686810,686810,Hell Let Loose,Black Matter Pty Ltd,Team17 Digital Ltd,,23348,5463,0,"1,000,000 .. 2,000,000",991,278,862,276,2999,2999,0,3800
337950,337950,The SKIES,Eforb,Eforb,,1737,2278,0,"1,000,000 .. 2,000,000",59,0,44,0,0,0,0,12
457330,457330,High Octane Drift,Cruderocks,Cruderocks,,2622,2298,0,"1,000,000 .. 2,000,000",155,3,46,3,0,0,0,61
636480,636480,Ravenfield,SteelRaven7,SteelRaven7,,27654,1057,0,"1,000,000 .. 2,000,000",2356,39,1997,76,1499,1499,0,918
429790,429790,AdventureQuest 3D,"Artix Entertainment, LLC","Artix Entertainment, LLC",,4581,1271,0,"500,000 .. 1,000,000",132,0,75,0,0,0,0,386
313120,313120,Stranded Deep,Beam Team Games,Beam Team Pty Ltd,,21149,6823,0,"500,000 .. 1,000,000",984,0,459,0,1499,1499,0,622
1226470,1226470,Shadow Arena,Pearl Abyss,Pearl Abyss,,2427,2023,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,117
555160,555160,Pavlov VR,Vankrupt Games,Vankrupt Games,,15164,967,0,"500,000 .. 1,000,000",912,299,440,299,2499,2499,0,801
490220,490220,Prismata,Lunarch Studios,Lunarch Studios,,872,182,0,"500,000 .. 1,000,000",3403,0,439,0,0,0,0,19
526870,526870,Satisfactory,Coffee Stain Studios,Coffee Stain Publishing,,24529,925,0,"500,000 .. 1,000,000",2200,632,999,308,2999,2999,0,10139
571740,571740,Golf It!,Perfuse Entertainment,Perfuse Entertainment,,8981,1240,0,"500,000 .. 1,000,000",695,45,316,45,899,899,0,824
1025580,1025580,Vainglory,Super Evil Megacorp,Super Evil Megacorp,,2658,1430,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,18
1217060,1217060,Gunfire Reborn,Duoyi (Hong Kong) Interactive Entertainment Limited,Duoyi (Hong Kong) Interactive Entertainment Limited,,20529,1525,0,"500,000 .. 1,000,000",1312,98,1063,107,1199,1199,0,3431
376210,376210,The Isle,Afterthought LLC,Afterthought LLC,,22727,5457,0,"500,000 .. 1,000,000",4675,0,4076,0,1999,1999,0,3244
347560,347560,Terra Incognita ~ Chapter One: The Descendant,Back To Basics Gaming,Back To Basics Gaming,,667,343,0,"500,000 .. 1,000,000",229,0,231,0,99,99,0,0
625960,625960,Stoneshard,Ink Stains Games,HypeTrain Digital,,10818,3054,0,"500,000 .. 1,000,000",226,23,205,23,1499,1999,25,375
529180,529180,Dark and Light,Snail Games USA,Snail Games USA,,5516,4488,0,"500,000 .. 1,000,000",3254,0,1822,0,1799,1799,0,324
629730,629730,Blade and Sorcery,WarpFrog,WarpFrog,,11488,739,0,"500,000 .. 1,000,000",1117,109,654,117,1999,1999,0,450
516750,516750,My Summer Car,Amistech Games,Amistech Games,,24817,1947,0,"500,000 .. 1,000,000",1803,220,1427,255,1499,1499,0,956
363490,363490,Escape Machines,Mint Age Studios,Back To Basics Gaming,,276,387,0,"500,000 .. 1,000,000",195,0,221,0,99,99,0,0
1094520,1094520, Sands of Salzaar,汉家松鼠Han-Squirrel Studio,X.D. Network Inc.,,11033,1489,0,"500,000 .. 1,000,000",1130,0,1322,0,1499,1499,0,510
485310,485310,Head Shot,Indie Game Group,Indie Game Group,,865,890,0,"500,000 .. 1,000,000",237,0,253,0,199,199,0,0
822240,822240,Animal Jam,"WildWorks, Inc.","WildWorks, Inc.",,1123,1283,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,176
848450,848450,Subnautica: Below Zero,Unknown Worlds Entertainment,Unknown Worlds Entertainment,,22721,1635,0,"500,000 .. 1,000,000",885,39,333,39,1999,1999,0,4613
1207590,1207590,Builders of Egypt: Prologue,Strategy Labs,"PlayWay S.A., CreativeForge Games",,2223,640,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,34
337320,337320,Paint the Town Red,South East Games,South East Games,,9272,612,0,"500,000 .. 1,000,000",590,15,573,15,1999,1999,0,225
895400,895400,Deadside,Bad Pixel,Bad Pixel,,10883,3077,0,"500,000 .. 1,000,000",2927,11,438,11,1999,1999,0,795
302590,302590,Of Guards And Thieves,"Subvert Games, Polygon Moon","Subvert Games, Polygon Moon",,3355,563,0,"500,000 .. 1,000,000",462,0,140,0,0,0,0,49
552100,552100,Brick Rigs,Lukas Rustemeyer,Lukas Rustemeyer,,12246,990,0,"500,000 .. 1,000,000",2492,110,1833,110,1499,1499,0,894
266430,266430,Anarchy Arcade,Elijah Newman-Gomez,Elijah Newman-Gomez,,1559,706,0,"500,000 .. 1,000,000",80,0,60,0,0,0,0,12
955900,955900,Amazing Cultivation Simulator,GSQ Games,Gamera Game,,9332,1735,0,"500,000 .. 1,000,000",4432,981,2069,981,1899,1899,0,1576
991780,991780,探灵笔记/拾遗记-1V5(Notes of Soul),搞快点工作室,拾遗社,,14287,3442,0,"500,000 .. 1,000,000",384,0,403,0,1499,2999,50,1166
505460,505460,Foxhole,Clapfoot,Clapfoot,,9499,2331,0,"500,000 .. 1,000,000",1728,88,777,88,1999,1999,0,522
1036700,1036700,My Beautiful Paper Smile,Two Star Games,V Publishing,,125,5,0,"500,000 .. 1,000,000",0,0,0,0,1499,1499,0,3
728540,728540,Islands of Nyne: Battle Royale,Define Human Studios,Define Human Studios,,3548,3372,0,"500,000 .. 1,000,000",114,0,109,0,0,0,0,1
462930,462930,AdVenture Communist,Hyper Hippo Games,Hyper Hippo Games,,2706,1326,0,"500,000 .. 1,000,000",417,0,95,0,0,0,0,75
1189630,1189630,Path Of Wuxia,Heluo Studio,香港商河洛互動娛樂股份有限公司,,16233,1589,0,"500,000 .. 1,000,000",555,0,787,0,1499,1499,0,86
1022450,1022450,War Selection,Glyph Worlds,Glyph Worlds,,7171,1034,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,782
674020,674020,World War 3,The Farm 51,The Farm 51,,11519,6988,0,"500,000 .. 1,000,000",425,0,519,0,0,0,0,29
230290,230290,Universe Sandbox,Giant Army,Giant Army,,10961,538,0,"500,000 .. 1,000,000",282,25,265,25,2999,2999,0,279
496240,496240,Onward,Downpour Interactive,Coatsink,,4297,1421,0,"500,000 .. 1,000,000",177,0,152,0,2499,2499,0,128
1049590,1049590,Eternal Return: Black Survival,Nimble Neuron,Nimble Neuron,,2385,434,0,"500,000 .. 1,000,000",137,88,196,98,0,0,0,13142
745920,745920,Temtem,Crema,Humble Games,,22508,3213,0,"500,000 .. 1,000,000",1928,0,1595,0,3749,3749,0,1430
372800,372800,RPG MO,Marxnet,Marxnet,,1961,535,0,"500,000 .. 1,000,000",267,0,45,0,0,0,0,106
252850,252850,Streamline,Proletariat Inc.,Proletariat Inc.,,1478,592,0,"500,000 .. 1,000,000",324,0,230,0,0,0,0,1
992300,992300,嗜血印 Bloody Spell,艺龙游戏,艺龙游戏,,9269,1909,0,"500,000 .. 1,000,000",204,0,111,0,1999,1999,0,126
977400,977400,Cell to Singularity - Evolution Never Ends,Computer Lunch,Computer Lunch,,5655,774,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,1337
903950,903950,Last Oasis,Donkey Crew,Donkey Crew,,12672,6598,0,"500,000 .. 1,000,000",1597,0,1740,0,2999,2999,0,818
605740,605740,"Flashing Lights - Police, Firefighting, Emergency Services Simulator",Nils Jakrins,Excalibur Games,,6235,1173,0,"500,000 .. 1,000,000",264,0,349,0,1999,1999,0,215
375510,375510,New kind of adventure,Mint Age Studios,Back To Basics Gaming,,622,876,0,"500,000 .. 1,000,000",223,0,230,0,99,99,0,0
332500,332500,GRAV,"BitMonster, Inc.","BitMonster, Inc.",,3424,3338,0,"500,000 .. 1,000,000",494,0,329,0,1999,1999,0,2
597170,597170,Clone Drone in the Danger Zone,Doborog Games,Doborog Games,,8064,261,0,"500,000 .. 1,000,000",770,498,965,498,1999,1999,0,278
450540,450540,"Hot Dogs, Horseshoes & Hand Grenades",RUST LTD.,RUST LTD.,,7877,270,0,"200,000 .. 500,000",917,335,508,335,1999,1999,0,375
629910,629910,Clicker Heroes 2,Playsaurus,Playsaurus,,1391,721,0,"200,000 .. 500,000",4036,0,6490,0,1999,1999,0,271
547680,547680,Guild Quest,Hyper Hippo Games,Hyper Hippo Games,,1171,518,0,"200,000 .. 500,000",123,0,78,0,0,0,0,11
378370,378370,Nomad,Diminished Studios,Diminished Studios,,2517,1684,0,"200,000 .. 500,000",188,0,54,0,0,0,0,14
690530,690530,灵魂筹码 Soul at Stake,Chongming Studio,Chongming Studio,,5546,1583,0,"200,000 .. 500,000",1013,54,1677,54,1799,1799,0,275
518030,518030,Aim Hero,ProGames Studio,ProGames Studio,,4682,724,0,"200,000 .. 500,000",576,19,286,33,499,499,0,89
493520,493520,GTFO,10 Chambers,10 Chambers,,15098,2175,0,"200,000 .. 500,000",693,145,439,199,3499,3499,0,1460
840800,840800,Outlaws of the Old West,Virtual Basement LLC,Wandering Wizard,,3419,1633,0,"200,000 .. 500,000",1508,0,2011,0,1999,1999,0,146
1104450,1104450,Bombergrounds: Battle Royale,Gigantic Duck Games,Gigantic Duck Games,,3447,379,0,"200,000 .. 500,000",0,0,0,0,0,0,0,130
362490,362490,Exanima,Bare Mettle Entertainment,Bare Mettle Entertainment,,5137,1155,0,"200,000 .. 500,000",1506,0,2145,0,1499,1499,0,101
402710,402710,Osiris: New Dawn,Fenix Fire Entertainment,Reverb Triple XP,,6763,4226,0,"200,000 .. 500,000",1458,0,760,0,2499,2499,0,17
962130,962130,Grounded,Obsidian Entertainment,Xbox Game Studios,,9806,1589,0,"200,000 .. 500,000",500,136,362,261,2999,2999,0,944
332570,332570,Amazing Frog?,Fayju,Fayju,,3602,338,0,"200,000 .. 500,000",121,0,131,0,1599,1599,0,110
608990,608990,The Archotek Project,The Archotek Project Team,The Archotek Project Team ,,349,288,0,"200,000 .. 500,000",64,0,31,0,99,99,0,2
987350,987350,PlanetSide Arena,Daybreak Game Company,Daybreak Game Company,,887,1099,0,"200,000 .. 500,000",63,0,74,0,0,0,0,0
412470,412470,Metal War Online: Retribution,GDT Limited,GDT Limited,,514,390,0,"200,000 .. 500,000",44,0,63,0,0,0,0,11
269770,269770,Secrets of Grindea,Pixel Ferrets,Pixel Ferrets,,4610,418,0,"200,000 .. 500,000",196,0,249,0,1499,1499,0,51
976800,976800,九劫曲：诅咒之地 NINE TRIALS,深圳市爱玩游戏科技有限公司,深圳市爱玩游戏科技有限公司,,2050,1118,0,"200,000 .. 500,000",709,0,1001,0,0,0,0,0
394690,394690,Tower Unite,PixelTail Games,PixelTail Games,,9987,1297,0,"200,000 .. 500,000",522,0,492,0,1999,1999,0,409
1013320,1013320,Firestone Idle RPG,Holyday Studios,Holyday Studios,,2195,493,0,"200,000 .. 500,000",4964,0,7465,0,0,0,0,2318
1372640,1372640,Candle In Darkness,"Shub-Niggurath Games, ShopaLover",ShopaLover,,2,0,0,"200,000 .. 500,000",0,0,0,0,349,499,30,0
546980,546980,Midnight Carnival,Delusional Games,Back To Basics Gaming,,65,161,0,"200,000 .. 500,000",257,0,226,0,99,99,0,1
285580,285580,ACE - Arena: Cyber Evolution,Spearhead Games,Spearhead Games,,727,363,0,"200,000 .. 500,000",34,0,25,0,0,0,0,0
692530,692530,Community Garden,Somnium Space Ltd.,Somnium Space Ltd.,,2,7,0,"200,000 .. 500,000",204,0,255,0,999,999,0,0
327640,327640,CaesarIA,rdt.32,rdt.32,,792,511,0,"200,000 .. 500,000",26,0,43,0,0,0,0,5
307880,307880,Savage Lands,Last Bastion Studios LLC,Last Bastion Studios LLC,,3566,2773,0,"200,000 .. 500,000",303,0,118,0,999,999,0,18
690830,690830,Foundation,Polymorph Games,Polymorph Games,,5450,944,0,"200,000 .. 500,000",963,0,1172,0,2549,2999,15,1037
293760,293760,Automation - The Car Company Tycoon Game,Camshaft Software,Camshaft Software,,4334,431,0,"200,000 .. 500,000",3283,47,841,73,2999,2999,0,428
1183840,1183840,Dungeon of Rikka,Poorly Drawn Squid,Poorly Drawn Squid,,10,0,0,"200,000 .. 500,000",0,0,0,0,599,599,0,0
1241100,1241100,POLYGON,Redaster Studio,Redaster Studio,,2614,1271,0,"200,000 .. 500,000",0,0,0,0,0,0,0,84
469600,469600,Legion TD 2 - Multiplayer Tower Defense,AutoAttack Games,AutoAttack Games,,2222,647,0,"200,000 .. 500,000",2096,0,3711,0,1999,1999,0,388
236370,236370,Interstellar Marines,Zero Point Software,Zero Point Software,,4497,3185,0,"200,000 .. 500,000",162,0,213,0,999,999,0,1
606870,606870,MetaMorph: Dungeon Creatures,FireFly Studios,FireFly Studios,,43,31,0,"200,000 .. 500,000",75,0,31,0,999,999,0,0
340810,340810,Deepworld,Bytebin,Bytebin,,436,298,0,"200,000 .. 500,000",81,0,143,0,0,0,0,0
324080,324080,Rising World,JIW-Games,JIW-Games,,3335,678,0,"200,000 .. 500,000",1949,0,1450,0,1499,1499,0,83
1094710,1094710,Royal Crown,Meerkat Games Corporation,LINE Games Corporation,,1501,535,0,"200,000 .. 500,000",0,0,0,0,0,0,0,31
700030,700030,Life is Feudal: MMO,Bitbox Ltd.,Bitbox Ltd.,,2644,3579,0,"200,000 .. 500,000",15257,1175,1625,1175,0,0,0,751
611790,611790,House Party,"Eek! Games, LLC","Eek! Games, LLC",,6685,912,0,"200,000 .. 500,000",459,0,360,0,2499,2499,0,189
268650,268650,From the Depths,Brilliant Skies Ltd.,Brilliant Skies Ltd.,,6198,692,0,"200,000 .. 500,000",2706,276,1105,276,2499,2499,0,464
1158980,1158980,Idle Big Devil,"HONG KONG SPARK SOFTWARE TECHNOLOGY CO., LIMITED","HONG KONG SPARK SOFTWARE TECHNOLOGY CO., LIMITED",,2874,411,0,"200,000 .. 500,000",0,0,0,0,0,0,0,334
562270,562270,Shot Shot Tactic,Indie Game Group,Indie Game Group,,201,252,0,"200,000 .. 500,000",225,0,211,0,399,399,0,12
251950,251950,WWII Online,Cornered Rat Software,Cornered Rat Software,,1269,1581,0,"200,000 .. 500,000",81,0,30,0,0,0,0,29
829590,829590,CryoFall,AtomicTorch Studio,Daedalic Entertainment,,1785,504,0,"200,000 .. 500,000",2372,0,4490,0,1999,1999,0,184
397100,397100,MachineCraft,G2CREW,G2CREW,,701,207,0,"200,000 .. 500,000",13,0,18,0,0,0,0,14
418030,418030,Subsistence,ColdGames,ColdGames,,5180,1879,0,"200,000 .. 500,000",1339,79,1922,79,1399,1399,0,776
1084520,1084520,雀姬/姫麻雀,Jack Tech,Smile Tech,,940,554,0,"200,000 .. 500,000",0,0,0,0,0,0,0,298
494840,494840,UBOAT,Deep Water Studio,PlayWay S.A.,,6179,1873,0,"200,000 .. 500,000",478,17,645,17,2999,2999,0,751
1120810,1120810,Eastern Exorcist,Wildfire Game（无锡野火数字科技有限公司）,bilibili,,2500,488,0,"200,000 .. 500,000",181,0,181,0,0,0,0,17
1096530,1096530,Solasta: Crown of the Magister,Tactical Adventures,Tactical Adventures,,1550,90,0,"200,000 .. 500,000",0,0,0,0,3499,3499,0,442
374280,374280,Hired Ops,Absolut Soft LLC,Absolut Soft LLC,,3008,2128,0,"200,000 .. 500,000",478,0,250,0,0,0,0,126
602960,602960,Barotrauma,"FakeFish, Undertow Games",Daedalic Entertainment,,6579,725,0,"200,000 .. 500,000",911,179,635,198,2999,2999,0,1028
606140,606140,Survived By,Human Head Studios,Digital Extremes,,776,492,0,"200,000 .. 500,000",48,0,48,0,0,0,0,0
1129580,1129580,Medieval Dynasty,Render Cube,Toplitz Productions,,8181,650,0,"200,000 .. 500,000",822,510,777,765,2999,2999,0,5434
999860,999860,Enemy On Board,Windwalk Games,Windwalk Games,,965,285,0,"200,000 .. 500,000",44,0,63,0,0,0,0,36
784150,784150,Workers & Resources: Soviet Republic,3Division,3Division,,5737,657,0,"200,000 .. 500,000",1534,40,951,40,1999,2499,20,1327
755770,755770,YouTube VR,Google,Google,,215,905,0,"200,000 .. 500,000",26,0,32,0,0,0,0,8
1326700,1326700,CHRONOSHOT,Quickfire Labs,Quickfire Labs,,176,34,0,"200,000 .. 500,000",0,0,0,0,0,0,0,15
244770,244770,StarMade,Schine GmbH,Schine GmbH,,1975,809,0,"200,000 .. 500,000",150,0,178,0,1499,1499,0,19
415860,415860,Tactical Craft Online,Crematorium of Time,Crematorium of Time,,574,603,0,"200,000 .. 500,000",104,0,155,0,0,0,0,6
429050,429050,Feed and Grow: Fish,Old B1ood,Greens s.r.o.,,3765,1013,0,"200,000 .. 500,000",1358,0,957,0,1499,1499,0,374
790710,790710,World of Warplanes,Wargaming Group Limited,Wargaming Group Limited,,1105,407,0,"200,000 .. 500,000",398,0,489,0,0,0,0,118
1147560,1147560,Skul: The Hero Slayer,SouthPAW Games,NEOWIZ,,6742,561,0,"200,000 .. 500,000",228,0,321,0,1799,1799,0,391
362620,362620,Software Inc.,Coredumping,Coredumping,,3803,294,0,"200,000 .. 500,000",12212,1,12207,1,1399,1399,0,201
252870,252870,PULSAR: Lost Colony,Leafy Games,Leafy Games,,2875,252,0,"200,000 .. 500,000",859,0,541,0,2499,2499,0,72
312150,312150,Wild Warfare,Hyper Hippo Games,Hyper Hippo Games,,708,311,0,"200,000 .. 500,000",19,0,31,0,0,0,0,0
1161580,1161580,Hardspace: Shipbreaker,Blackbird Interactive,Focus Home Interactive,,5160,550,0,"200,000 .. 500,000",355,11,361,11,2499,2499,0,709
327070,327070,Gloria Victis,Black Eye Games,Black Eye Games,,3976,1683,0,"200,000 .. 500,000",306,0,336,0,1999,1999,0,355
914620,914620,Mist Survival,Dimension 32 Entertainment,Dimension 32 Entertainment,,5738,1280,0,"200,000 .. 500,000",1255,0,995,0,1099,1099,0,157
757240,757240,Aimtastic,Victor Möller,Pixel Pointer Studios,,1878,106,0,"200,000 .. 500,000",67,35,26,35,0,0,0,50
382310,382310,Eco,Strange Loop Games,Strange Loop Games,,4290,1010,0,"200,000 .. 500,000",2484,0,2592,0,2999,2999,0,1978
446030,446030,Corroded,Encircle Games,Encircle Games,,76,14,0,"200,000 .. 500,000",126,0,109,0,0,0,0,0
370770,370770,Holodrive,BitCake Studio,Versus Evil,,826,212,0,"200,000 .. 500,000",527,0,932,0,0,0,0,2
640150,640150,Tale of Toast,Toasty Leaf AB,Toasty Leaf AB,,375,334,0,"200,000 .. 500,000",16,0,21,0,0,0,0,2
1147550,1147550,Not For Broadcast,NotGames,tinyBuild,,3297,144,0,"200,000 .. 500,000",114,0,114,0,1999,1999,0,20
529240,529240,"Creature Clicker - Capture, Train, Ascend!",ColloseusX,Phat Phrog Studios,,145,167,0,"200,000 .. 500,000",191,0,216,0,199,199,0,9
673610,673610,Airport CEO,Apoapsis Studios,Apoapsis Studios,,3227,630,0,"200,000 .. 500,000",1167,182,1478,182,1399,1999,30,443
412210,412210,Warfront Defenders: Westerplatte,Flying Robot Studios,Flying Robot Studios,,21,21,0,"200,000 .. 500,000",251,0,250,0,499,499,0,0
1024380,1024380,Second Extinction,Systemic Reaction™,Systemic Reaction™,,1241,451,0,"200,000 .. 500,000",263,110,263,110,2499,2499,0,265
667530,667530,Drunken Wrestlers 2,Oleg Skutte,Kingdom Games,,4401,509,0,"200,000 .. 500,000",82,12,45,17,0,0,0,144
671610,671610,Warfork,Team Forbidden,Team Forbidden,,1093,130,0,"200,000 .. 500,000",0,0,0,0,0,0,0,23
861650,861650,Session: Skateboarding Sim Game,crea-ture Studios Inc.,crea-ture Studios Inc.,,4765,738,0,"200,000 .. 500,000",115,0,161,0,1999,1999,0,60
1307550,1307550,Craftopia,"POCKET PAIR, Inc.","POCKET PAIR, Inc.",,6878,1482,0,"200,000 .. 500,000",489,144,413,144,2499,2499,0,550
509980,509980,BIGFOOT,CyberLight Game Studio,CyberLight Game Studio,,4248,1476,0,"200,000 .. 500,000",319,0,395,0,1599,1599,0,39
1069740,1069740,Seen,Seen Games,Seen Games,,940,94,0,"200,000 .. 500,000",95,0,134,0,49,199,75,27
803140,803140,Battle Carnival,Zepetto,Zepetto USA,,808,383,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
274620,274620,Skara - The Blade Remains,Atomic Kraken,Atomic Kraken,,380,256,0,"200,000 .. 500,000",41,0,57,0,0,0,0,0
406090,406090,Lost Moon,Tupã Games,Tupã Games,,555,191,0,"200,000 .. 500,000",304,0,330,0,399,399,0,5
1191330,1191330,Inferna,INFERNA LIMITED,INFERNA LIMITED,,958,594,0,"200,000 .. 500,000",0,0,0,0,0,0,0,39
586030,586030,Shardbound,Spiritwalk Games,Spiritwalk Games,,901,271,0,"200,000 .. 500,000",168,0,247,0,0,0,0,2
1167630,1167630,Teardown,Tuxedo Labs,Tuxedo Labs,,4259,187,0,"200,000 .. 500,000",344,344,399,399,1999,1999,0,4536
329070,329070,SpyParty,"Chris Hecker, John Cimino",Chris Hecker,,656,126,0,"200,000 .. 500,000",257,0,409,0,2499,2499,0,16
1057700,1057700,Battle Grounds III,The Battle Grounds Game Development Team,The Battle Grounds Game Development Team,,1707,343,0,"200,000 .. 500,000",0,0,0,0,0,0,0,22
1114940,1114940,I Wanna Maker,The Elephant Crew,The Elephant Crew,,1500,64,0,"200,000 .. 500,000",0,0,0,0,0,0,0,67
352720,352720,The Universim,Crytivo,Crytivo,,4167,934,0,"200,000 .. 500,000",1627,0,1588,0,2399,2999,20,232
513590,513590,So Many Cubes,exagongames,NewRealityGames,,44,93,0,"200,000 .. 500,000",309,0,268,0,49,199,75,1
572520,572520,Dropzone,Sparkypants Studios LLC,Sparkypants Studios LLC,,590,260,0,"200,000 .. 500,000",10,0,10,0,0,0,0,0
610670,610670,Alchemyland,azimut team,azimut team,,53,71,0,"200,000 .. 500,000",412,0,418,0,99,99,0,1
625340,625340,XERA: Survival,Spotted Kiwi Interactive,Spotted Kiwi Interactive,,1236,622,0,"200,000 .. 500,000",777,0,1010,0,1999,1999,0,13
444930,444930,Zaccaria Pinball,Magic Pixel Kft.,Magic Pixel Kft.,,620,153,0,"200,000 .. 500,000",7,0,14,0,0,0,0,14
366090,366090,Colony Survival,Pipliz,Pipliz,,3822,404,0,"200,000 .. 500,000",1001,0,1147,0,1499,1999,25,321
389040,389040,Project Genom,NeuronHaze,NeuronHaze,,957,879,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
1273710,1273710,King of Crabs,"Robot Squid, Spilt Milk Studios",Robot Squid,,1892,699,0,"200,000 .. 500,000",0,0,0,0,0,0,0,229
322780,322780,Worlds Adrift,Bossa Studios,Bossa Studios,,3181,1959,0,"200,000 .. 500,000",1258,0,1581,0,0,0,0,0
1188930,1188930,Chrono Ark,Al Fine,"Al Fine, BADA Games",,1795,201,0,"200,000 .. 500,000",1275,2109,2220,2109,1699,1699,0,112
708720,708720,Gridiron,1336Studios,1336Studios,,583,106,0,"200,000 .. 500,000",0,0,0,0,0,0,0,239
877200,877200,Zero Caliber VR,XREAL Games,XREAL Games,,1773,366,0,"100,000 .. 200,000",157,0,229,0,2499,2499,0,43
601840,601840,Griftlands,Klei Entertainment,Klei Entertainment,,5142,204,0,"100,000 .. 200,000",995,53,1230,60,1999,1999,0,261
1291340,1291340,Townscaper,Oskar Stålberg,Oskar Stålberg,,4566,63,0,"100,000 .. 200,000",111,25,142,25,599,599,0,111
642390,642390,Blocksworld,Linden Lab,Linden Lab,,381,272,0,"100,000 .. 200,000",883,0,1757,0,0,0,0,7
771060,771060,Iron League,DEXINT GAMES,DEXINT GAMES,,577,227,0,"100,000 .. 200,000",16,0,23,0,0,0,0,1
1182020,1182020,WGT Golf,Topgolf Media,Topgolf Media,,474,280,0,"100,000 .. 200,000",55,0,65,0,0,0,0,216
