,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
238320,238320,Outlast,Red Barrels,Red Barrels,,58793,2407,0,"2,000,000 .. 5,000,000",270,200,137,209,1999,1999,0,711
232770,232770,POSTAL,Running With Scissors,Running With Scissors,,3128,623,0,"2,000,000 .. 5,000,000",184,685,226,685,2796,2796,0,11
211820,211820,Starbound,Chucklefish,Chucklefish,,134933,9930,0,"2,000,000 .. 5,000,000",3807,441,1534,344,1499,1499,0,2259
286160,286160,Tabletop Simulator,Berserk Games,Berserk Games,,32693,1311,0,"2,000,000 .. 5,000,000",1722,357,559,442,1999,1999,0,8146
698780,698780,Doki Doki Literature Club!,Team Salvato,Team Salvato,,138775,4527,0,"2,000,000 .. 5,000,000",444,58,83,62,0,0,0,675
222880,222880,Insurgency,New World Interactive,New World Interactive,,108656,10181,0,"2,000,000 .. 5,000,000",1388,44,256,77,1499,1499,0,1042
506540,506540,Last Man Standing,"Free Reign Entertainment, Free Reign Entertainment",Free Reign Entertainment,,11601,7395,0,"2,000,000 .. 5,000,000",214,0,71,0,0,0,0,4
238460,238460,BattleBlock Theater,The Behemoth,The Behemoth,,56180,1564,0,"2,000,000 .. 5,000,000",493,134,288,134,1499,1499,0,307
367520,367520,Hollow Knight,Team Cherry,Team Cherry,,113209,3884,0,"2,000,000 .. 5,000,000",1598,442,760,460,1499,1499,0,4274
200710,200710,Torchlight II,Runic Games,Runic Games,,34986,2239,0,"2,000,000 .. 5,000,000",1553,60,634,83,1999,1999,0,632
397900,397900,Business Tour - Board Game with Online Multiplayer,Creobit,8Floor,,24749,15976,0,"2,000,000 .. 5,000,000",583,26,266,41,0,0,0,1762
223710,223710,Cry of Fear,Team Psykskallar,Team Psykskallar,,25214,4274,0,"2,000,000 .. 5,000,000",143,68,41,95,0,0,0,318
48000,48000,LIMBO,Playdead,Playdead,,34574,2320,0,"2,000,000 .. 5,000,000",172,0,96,0,999,999,0,79
629760,629760,MORDHAU,Triternion,Triternion,,64237,13102,0,"2,000,000 .. 5,000,000",3186,755,1002,1159,2999,2999,0,5302
264710,264710,Subnautica,Unknown Worlds Entertainment,Unknown Worlds Entertainment,,136618,6169,0,"2,000,000 .. 5,000,000",1617,83,975,110,2499,2499,0,3591
312990,312990,The Expendabros,Free Lives,Devolver Digital,,16177,469,0,"2,000,000 .. 5,000,000",86,2,49,2,0,0,0,51
