,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
252950,252950,Rocket League,Psyonix LLC,Psyonix LLC,,427643,52432,0,"10,000,000 .. 20,000,000",14318,752,1875,456,0,0,0,117021
44350,44350,GRID 2,Codemasters Racing,Codemasters,,21176,4354,0,"10,000,000 .. 20,000,000",505,85,188,116,0,0,0,1375
1097150,1097150,Fall Guys: Ultimate Knockout,Mediatonic,Devolver Digital,,208014,51506,0,"10,000,000 .. 20,000,000",880,158,473,36,1999,1999,0,14166
417910,417910,Street Warriors Online,Crazy Rocks Studios,Crazy Rocks Studios,,976,723,0,"10,000,000 .. 20,000,000",49,0,31,0,199,199,0,4
1089350,1089350,NBA 2K20,Visual Concepts,2K,,25650,26412,0,"5,000,000 .. 10,000,000",4319,555,556,649,5999,5999,0,16144
438100,438100,VRChat,VRChat Inc.,VRChat Inc.,,62836,6458,0,"5,000,000 .. 10,000,000",2459,1008,61,1284,0,0,0,11680
253710,253710,theHunter Classic,"Expansive Worlds, Avalanche Studios","Expansive Worlds, Avalanche Studios",,15859,16045,0,"5,000,000 .. 10,000,000",358,70,36,70,0,0,0,1735
339610,339610,Freestyle 2: Street Basketball,JOYCITY,JOYCITY,,7684,2791,0,"2,000,000 .. 5,000,000",1788,59,80,59,0,0,0,656
211500,211500,RaceRoom Racing Experience,Sector3 Studios,"Sector3 Studios, RaceRoom Entertainment AG",,8612,4091,0,"2,000,000 .. 5,000,000",425,0,31,0,0,0,0,1159
1100600,1100600,Football Manager 2020,Sports Interactive,SEGA,,25691,3312,0,"2,000,000 .. 5,000,000",9116,631,7684,937,4999,4999,0,57928
380600,380600,Fishing Planet,Fishing Planet LLC,Fishing Planet LLC,,18889,4380,0,"2,000,000 .. 5,000,000",866,0,44,0,0,0,0,2453
286940,286940,S.K.I.L.L. - Special Force 2 (Shooter),"Dragonfly GF Co., LTD",Gameforge 4D GmbH,,7982,3535,0,"2,000,000 .. 5,000,000",252,0,99,0,0,0,0,1
286570,286570,F1 2015,"Codemasters, Feral Interactive (Linux)","Codemasters, Feral Interactive (Linux)",,4893,3038,0,"2,000,000 .. 5,000,000",376,0,358,0,1299,1299,0,100
766570,766570,Russian Fishing 4,Russian Fishing,Russian Fishing,,9626,3519,0,"2,000,000 .. 5,000,000",1303,0,49,0,0,0,0,4932
207140,207140,SpeedRunners,DoubleDutch Games,tinyBuild,,25726,1735,0,"2,000,000 .. 5,000,000",745,54,336,81,1499,1499,0,443
482730,482730,Football Manager 2017,Sports Interactive,SEGA,,6372,4543,0,"2,000,000 .. 5,000,000",7466,0,6687,0,0,0,0,2263
431240,431240,Golf With Your Friends,Blacklight Interactive,Team17 Digital Ltd,,27350,3180,0,"1,000,000 .. 2,000,000",725,25,412,27,1499,1499,0,1510
310560,310560,DiRT Rally,"Codemasters Racing Studio, Feral Interactive (Linux), Feral Interactive (Mac)","Codemasters, Feral Interactive (Linux), Feral Interactive (Mac)",,28464,4210,0,"1,000,000 .. 2,000,000",946,100,185,181,1999,1999,0,562
518790,518790,theHunter: Call of the Wild,Expansive Worlds,Expansive Worlds,,46952,8777,0,"1,000,000 .. 2,000,000",2133,282,682,425,1999,1999,0,4190
389730,389730,TEKKEN 7,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,,32698,6066,0,"1,000,000 .. 2,000,000",2483,358,953,479,3999,3999,0,3426
577800,577800,NBA 2K18,Visual Concepts,2K,,5468,13220,0,"1,000,000 .. 2,000,000",7199,0,5082,0,5999,5999,0,387
31280,31280,Poker Night at the Inventory,Telltale Games,Soldak Entertainment,,7373,996,0,"1,000,000 .. 2,000,000",270,46,212,46,0,0,0,14
460920,460920,Steep,"Ubisoft Annecy, Ubisoft Montpellier, Ubisoft Kiev",Ubisoft,,12396,3207,0,"1,000,000 .. 2,000,000",430,0,295,0,2999,2999,0,142
244930,244930,SNOW,"Poppermost Productions, WastedStudios",Crytek,,7890,4070,0,"1,000,000 .. 2,000,000",129,0,28,0,0,0,0,24
471710,471710,Rec Room,Rec Room,Rec Room,,8110,685,0,"1,000,000 .. 2,000,000",146,969,89,969,0,0,0,612
872790,872790,Football Manager 2019,Sports Interactive,SEGA,,10188,1647,0,"1,000,000 .. 2,000,000",12013,0,8465,0,0,0,0,8134
244210,244210,Assetto Corsa,Kunos Simulazioni,Kunos Simulazioni,,31479,3585,0,"1,000,000 .. 2,000,000",3908,172,653,206,1999,1999,0,6629
457330,457330,High Octane Drift,Cruderocks,Cruderocks,,2622,2298,0,"1,000,000 .. 2,000,000",155,3,46,3,0,0,0,61
234630,234630,Project CARS,Slightly Mad Studios,"Slightly Mad Studios, BANDAI NAMCO Entertainment",,9588,2832,0,"1,000,000 .. 2,000,000",548,314,245,314,1999,1999,0,264
351030,351030,Pixel Puzzles Ultimate Jigsaw,The Digital Puzzle Company,The Digital Puzzle Company,,1371,472,0,"1,000,000 .. 2,000,000",266,0,175,0,0,0,0,111
228380,228380,Wreckfest,Bugbear,THQ Nordic,,17946,3377,0,"500,000 .. 1,000,000",884,15,592,20,2999,2999,0,1535
212480,212480,Sonic & All-Stars Racing Transformed Collection,Sumo Digital,SEGA,,12115,748,0,"500,000 .. 1,000,000",452,0,216,0,1999,1999,0,88
571740,571740,Golf It!,Perfuse Entertainment,Perfuse Entertainment,,8981,1240,0,"500,000 .. 1,000,000",695,45,316,45,899,899,0,824
996470,996470,eFootball  PES 2020,Konami Digital Entertainment,Konami Digital Entertainment,,16796,7394,0,"500,000 .. 1,000,000",2334,1489,555,1900,2999,2999,0,6141
1222680,1222680,Need for Speed Heat,Ghost Games,Electronic Arts,,8037,2145,0,"500,000 .. 1,000,000",1385,91,1774,132,6999,6999,0,1139
234710,234710,Poker Night 2,Telltale Games,Telltale Games,,5301,855,0,"500,000 .. 1,000,000",307,0,297,0,0,0,0,25
690790,690790,DiRT Rally 2.0,Codemasters,Codemasters,,10620,2747,0,"500,000 .. 1,000,000",1206,262,359,355,2499,2499,0,1963
841370,841370,NBA 2K19,Visual Concepts,2K,,8737,13402,0,"500,000 .. 1,000,000",8234,393,4779,755,5999,5999,0,1723
255220,255220,GRID Autosport,"Codemasters Racing, Feral Interactive (Mac), Feral Interactive (Linux)","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux)",,6226,1826,0,"500,000 .. 1,000,000",839,0,742,0,0,0,0,101
359800,359800,Copa Petrobras de Marcas,Reiza Studios,Reiza Studios,,1305,829,0,"500,000 .. 1,000,000",161,0,22,0,0,0,0,18
236690,236690,Blood Bowl 2,Cyanide Studios,Focus Home Interactive,,4650,1377,0,"500,000 .. 1,000,000",778,1021,1021,1021,1999,1999,0,1164
296470,296470,Mount Your Friends,Stegersaurus Software Inc.,Stegersaurus Software Inc.,,6799,335,0,"500,000 .. 1,000,000",141,0,113,0,499,499,0,14
950100,950100,PRO EVOLUTION SOCCER 2019 LITE,Konami Digital Entertainment,Konami Digital Entertainment,,1628,1046,0,"500,000 .. 1,000,000",587,0,169,0,0,0,0,10
94400,94400,Nidhogg,Messhof,Messhof,,6030,761,0,"500,000 .. 1,000,000",124,3,63,3,999,999,0,20
232910,232910,TrackMania² Stadium,Nadeo,Ubisoft,,4840,649,0,"500,000 .. 1,000,000",3393,21,777,21,999,999,0,203
437900,437900,Party Jousting,vikingfabian.com,vikingfabian.com,,628,61,0,"500,000 .. 1,000,000",213,0,422,0,0,0,0,7
261180,261180,Lethal League,Team Reptile,Team Reptile,,5518,359,0,"500,000 .. 1,000,000",233,0,197,0,1399,1399,0,13
365960,365960,rFactor 2,Studio 397,Studio 397,,2798,416,0,"500,000 .. 1,000,000",657,0,657,0,3199,3199,0,1135
252850,252850,Streamline,Proletariat Inc.,Proletariat Inc.,,1478,592,0,"500,000 .. 1,000,000",324,0,230,0,0,0,0,1
314000,314000,Pool Nation FX Lite,Cherry Pop Games,Cherry Pop Games,,985,492,0,"500,000 .. 1,000,000",242,0,245,0,0,0,0,28
592600,592600,PRO EVOLUTION SOCCER 2018 LITE,"Konami Digital Entertainment Co., Ltd",Konami Digital Entertainment,,790,812,0,"500,000 .. 1,000,000",4377,0,5093,0,0,0,0,2
385760,385760,NBA 2K17,Visual Concepts,2K,,4661,4098,0,"500,000 .. 1,000,000",3088,0,2141,0,5999,5999,0,189
928600,928600,F1 2019,Codemasters,Codemasters,,17092,1990,0,"500,000 .. 1,000,000",5489,279,3434,290,3999,3999,0,1952
321400,321400,Supraball,Supra Games,Supra Games,,2440,672,0,"500,000 .. 1,000,000",114,0,77,0,0,0,0,16
421020,421020,DiRT 4,"Codemasters, Feral Interactive (Mac), Feral Interactive (Linux)","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux)",,7393,2572,0,"500,000 .. 1,000,000",504,369,449,440,1999,1999,0,435
1015500,1015500,WWE 2K20,Visual Concepts,2K,,1179,1966,0,"500,000 .. 1,000,000",898,0,962,0,5999,5999,0,184
415200,415200,Motorsport Manager,Playsport Games,SEGA,,7557,701,0,"500,000 .. 1,000,000",4938,108,3437,108,3499,3499,0,1177
792220,792220,Paunch,Kozhakov,Kozhakov,,4644,700,0,"200,000 .. 500,000",0,0,0,0,0,0,0,21
798420,798420,Professional Fishing,"MasterCode, Dueking",Ultimate Games S.A.,,1391,469,0,"200,000 .. 500,000",102,0,63,0,0,0,0,102
737800,737800,F1 2018,Codemasters,Codemasters,,7319,1119,0,"200,000 .. 500,000",1321,9,349,12,2499,2499,0,818
960170,960170,DJMAX RESPECT V,NEOWIZ,NEOWIZ,,7886,1470,0,"200,000 .. 500,000",1256,0,1771,0,4999,4999,0,1169
370240,370240,NBA 2K16,Visual Concepts,2K,,3795,3609,0,"200,000 .. 500,000",9831,0,10649,0,0,0,0,104
1078730,1078730,Soccer Manager 2020,Soccer Manager Ltd,Soccer Manager Ltd,,683,284,0,"200,000 .. 500,000",0,0,0,0,0,0,0,341
664430,664430,WWE 2K18,"Visual Concepts, Yuke's Co., LTD",2K,,1063,1020,0,"200,000 .. 500,000",1376,0,1558,0,5999,5999,0,16
635260,635260,CarX Drift Racing Online,"CarX Technologies, LLC","CarX Technologies, LLC",,7883,983,0,"200,000 .. 500,000",1044,0,1579,0,1499,1499,0,1491
